,Ticker,Sample Length(days),Total Trades,Total Quotes,Mean Returns(Trades),Mean Returns(Quotes),Trade Quote Ratio,Median Returns(Trades),Median Returns(Quote),Standard Deviation(Trades),Standard Deviation(Quotes),Mean Absolute Deviation(Trades),Mean Absolute Deviation(Quotes),Skew(Trades),Skew(Quotes),Kurtosis(Trades),Kurtosis(Quotes),10 Largest Returns(Trades),10 Largest Returns(Quotes),10 Smallest Returns(Trades),10 Smallest Returns(Quotes),Maximum Drawdown(Trades),Maximum Drawdown(Quotes)
45,AMAT,3,147532,319240,1.0672977165354334,1.054697716535433,0.4621350707931337,-0.9157868503937002,-0.9157868503937004,3.4349919873845782,4.1376695933644765,0.8658531496062997,1.8158931496062998,0.6735594488604971,0.606338842136972,-1.4999999999999998,-1.5,[-1.78164    -0.91578685  5.89932   ],[-2.73168    -0.91578685  6.81156   ],[-1.78164    -0.91578685  5.89932   ],[-2.73168    -0.91578685  6.81156   ],-6.392784484800001,-14.5271222208
46,MRO,3,79858,211890,-3.2452622834645664,-3.244422283464567,0.3768842323847279,-0.9157868503937002,-0.9157868503937004,5.248607540961731,5.296310141190427,2.6092268503937004,2.6722268503937006,-0.5783146831204589,-0.5745136934627096,-1.4999999999999998,-1.5,[-10.51344     -0.91578685   1.69344   ],[-10.57392     -0.91578685   1.75644   ],[-10.51344     -0.91578685   1.69344   ],[-10.57392     -0.91578685   1.75644   ],-26.623879833599997,-27.389936044799995
47,VMC,3,16424,126766,-0.39178228346456656,-0.5883422834645664,0.12956155436000188,-0.9157868503937002,-0.9157868503937004,4.522314893445755,3.8885079228163733,4.734053149606299,4.262813149606299,0.17225061779513257,0.1257152973221728,-1.5000000000000002,-1.5000000000000002,[-5.64984    -0.91578685  5.39028   ],[-5.1786     -0.91578685  4.32936   ],[-5.64984    -0.91578685  5.39028   ],[-5.1786     -0.91578685  4.32936   ],-30.7137795552,-23.269263695999996
48,ATG,3,9338,39737,-0.5950622834645666,-1.4300222834645666,0.23499509273473085,-0.9157868503937002,-0.9157868503937004,3.2516794752121467,2.639312450376573,3.4916931496062995,2.4303068503937,0.14699070518148966,-0.28485905305251,-1.4999999999999998,-1.4999999999999998,[-4.40748    -0.91578685  3.53808   ],[-4.8888     -0.91578685  1.51452   ],[-4.40748    -0.91578685  3.53808   ],[-4.8888     -0.91578685  1.51452   ],-16.4634168384,-10.778465375999998
49,RSH,3,39423,89122,-4.186062283464566,-3.316662283464567,0.442348690559009,-2.85516,-0.9157868503937004,3.348474213499847,3.719620574757809,1.9393731496063,0.4521068503937004,-0.5334069051793828,-0.6992799653998953,-1.4999999999999998,-1.4999999999999998,[-8.78724    -2.85516    -0.91578685],[-8.57052    -0.91578685 -0.46368   ],[-8.78724    -2.85516    -0.91578685],[-8.57052    -0.91578685 -0.46368   ],-8.787239999999999,-8.57052
50,TXN,3,126557,249322,0.3096177165354333,0.9261777165354332,0.5076046237395817,-0.9157868503937002,-0.9157868503937004,3.9460260913893346,4.1147889126067225,2.8768131496062996,2.0174931496062993,0.435864772328888,0.5817656631196289,-1.5,-1.5000000000000002,[-3.7926     -0.91578685  5.63724   ],[-2.93328    -0.91578685  6.6276    ],[-3.7926     -0.91578685  5.63724   ],[-2.93328    -0.91578685  6.6276    ],-19.535156424,-15.746286528
51,WYE,3,66984,153861,-2.4447422834645667,-2.626182283464567,0.4353539883401252,-0.9157868503937002,-0.9157868503937004,2.602433103186028,2.6619601666318826,0.6058268503937002,0.3387068503937004,-0.6784753412321491,-0.6985304358284727,-1.4999999999999996,-1.5000000000000002,[-6.10848    -0.91578685 -0.30996   ],[-6.38568    -0.91578685 -0.57708   ],[-6.10848    -0.91578685 -0.30996   ],[-6.38568    -0.91578685 -0.57708   ],-6.10848,-6.38568
52,EIX,3,24509,98580,-2.254062283464567,-2.1919022834645667,0.24862040981943598,-0.9157868503937002,-0.9157868503937004,3.247848815351557,2.836596246500517,1.7977868503937002,1.3794668503937004,-0.5481148025544871,-0.5837639504478674,-1.5000000000000002,-1.5000000000000002,[-6.7284     -0.91578685  0.882     ],[-6.1236     -0.91578685  0.46368   ],[-6.7284     -0.91578685  0.882     ],[-6.1236     -0.91578685  0.46368   ],-11.780848800000003,-8.499310848
53,GT,3,27594,80598,-0.2977022834645668,-0.3262622834645666,0.3423658155289213,-0.9157868503937002,-0.9157868503937004,2.0220377910261687,2.8342637681603478,1.4908131496063,2.5492131496062993,0.42994997539701835,0.3029999776019486,-1.5,-1.5000000000000004,[-2.4066     -0.91578685  2.42928   ],[-3.465      -0.91578685  3.402     ],[-2.4066     -0.91578685  2.42928   ],[-3.465      -0.91578685  3.402     ],-5.823625248,-11.85093
54,HSY,3,15133,49138,-1.8735422834645667,-1.651782283464567,0.3079693923236599,-1.7463600000000001,-1.49688,0.8387611204558671,0.6731475163369364,0.8305731496062999,0.5810931496062995,-0.22396036989088072,-0.33298911863940417,-1.5000000000000002,-1.5000000000000002,[-2.95848    -1.74636    -0.91578685],[-2.54268    -1.49688    -0.91578685],[-2.95848    -1.74636    -0.91578685],[-2.54268    -1.49688    -0.91578685],-2.95848,-2.54268
55,KR,3,54978,115685,-1.4434622834645667,-1.388862283464567,0.4752387950036738,-1.08864,-1.46412,0.6279974615659393,0.35950105464044735,0.17285314960629983,0.32255999999999996,-0.6671410854483267,0.3048351521549234,-1.4999999999999996,-1.4999999999999998,[-2.32596    -1.08864    -0.91578685],[-1.78668    -1.46412    -0.91578685],[-2.32596    -1.08864    -0.91578685],[-1.78668    -1.46412    -0.91578685],-2.3259600000000002,-1.78668
56,CVS,3,66806,155979,-1.5795422834645665,-1.7349422834645667,0.42830124568050826,-0.9157868503937002,-0.9157868503937004,1.8974054356055656,2.0564701051473517,1.2559868503937002,1.1879468503937005,-0.4819241392785364,-0.534294102527221,-1.5,-1.4999999999999998,[-4.16304    -0.91578685  0.3402    ],[-4.5612     -0.91578685  0.27216   ],[-4.16304    -0.91578685  0.3402    ],[-4.5612     -0.91578685  0.27216   ],-5.239106207999999,-5.530416192000001
57,GIS,3,22589,80363,-1.641702283464567,-1.6912622834645668,0.28108706743152945,-0.9157868503937002,-0.9157868503937004,1.1950485456186422,1.156727674800004,0.23286685039370014,0.08418685039370044,-0.6870231546980586,-0.7042986802004145,-1.5000000000000007,-1.4999999999999996,[-3.3264     -0.91578685 -0.68292   ],[-3.3264     -0.91578685 -0.8316    ],[-3.3264     -0.91578685 -0.68292   ],[-3.3264     -0.91578685 -0.8316    ],-3.3264,-3.3264000000000005
58,MHP,3,28636,86431,-2.721102283464567,-2.951262283464567,0.3313163101202115,-0.9157868503937002,-0.9157868503937004,4.766616409240618,4.614871539806663,2.9166668503937,2.3169068503937003,-0.5137836251150241,-0.5757968486291482,-1.5000000000000004,-1.5,[-9.2484     -0.91578685  2.00088   ],[-9.33912    -0.91578685  1.40112   ],[-9.2484     -0.91578685  2.00088   ],[-9.33912    -0.91578685  1.40112   ],-25.752458592000007,-21.0232278144
59,KMB,3,26911,133397,-1.4821022834645667,-1.4921822834645668,0.20173617097835783,-0.9157868503937002,-0.9157868503937004,1.7030643661550555,1.2328746286757937,1.1778668503937002,0.5604668503937005,-0.46202196741375656,-0.5990931311829231,-1.5,-1.4999999999999996,[-3.7926     -0.91578685  0.26208   ],[-3.20544    -0.91578685 -0.35532   ],[-3.7926     -0.91578685  0.26208   ],[-3.20544    -0.91578685 -0.35532   ],-4.524484608,-3.20544
60,UTX,3,55799,177995,-0.46570228346456677,-0.4027022834645668,0.3134863338857833,-0.9157868503937002,-0.9157868503937004,1.2699250838903422,1.0040363172766353,0.8305731496062999,0.37697314960629946,0.4871080327734296,0.6330828771781777,-1.5,-1.4999999999999998,[-1.74636    -0.91578685  1.26504   ],[-1.29276    -0.91578685  1.00044   ],[-1.74636    -0.91578685  1.26504   ],[-1.29276    -0.91578685  1.00044   ],-2.6905352544000003,-1.5856488143999998
61,HPC,3,17758,103280,-0.8991422834645667,-1.2519422834645668,0.17194035631293572,-0.9157868503937002,-0.9157868503937004,2.8981131928211727,2.581900326502077,3.5244531496063,2.6445068503937006,0.008614674346486875,-0.19308836015332123,-1.5,-1.5,[-4.44024    -0.91578685  2.6586    ],[-4.56876    -0.91578685  1.72872   ],[-4.44024    -0.91578685  2.6586    ],[-4.56876    -0.91578685  1.72872   ],-13.586462064000003,-10.7381467872
62,PG,3,133041,280053,-0.2229422834645667,-0.34474228346456687,0.4750565071611445,-0.6098399999999999,-0.8517600000000001,0.7736422161190593,0.7627531600128844,0.3059468503937003,0.06402685039370037,0.6250742526402547,0.7033717873293502,-1.5,-1.5,[-0.91578685 -0.60984     0.8568    ],[-0.91578685 -0.85176     0.73332   ],[-0.91578685 -0.60984     0.8568    ],[-0.91578685 -0.85176     0.73332   ],-0.6098399999999999,-0.8517600000000001
63,JCP,3,37748,114512,-2.4405422834645667,-2.578302283464567,0.3296423082297052,-2.75436,-2.8375199999999996,1.1386733279301675,1.2649632235758497,0.8971199999999997,1.1440800000000007,0.3924659736473211,0.2987765350752514,-1.4999999999999998,-1.4999999999999996,[-3.65148    -2.75436    -0.91578685],[-3.9816     -2.83752    -0.91578685],[-3.65148    -2.75436    -0.91578685],[-3.9816     -2.83752    -0.91578685],-3.65148,-3.9816000000000003
64,SO,3,54181,155467,-3.7744622834645667,-3.6157022834645667,0.3485048273910219,-4.0824,-3.64392,2.2190924396747094,2.1930426560528007,2.242800000000001,2.64348,0.20547895905262115,0.019298258072657525,-1.5,-1.5,[-6.3252     -4.0824     -0.91578685],[-6.2874     -3.64392    -0.91578685],[-6.3252     -4.0824     -0.91578685],[-6.2874     -3.64392    -0.91578685],-6.325200000000001,-6.2874
65,CAT,3,57667,195298,-1.723182283464567,-1.7156222834645665,0.29527696136161147,-0.9157868503937002,-0.9157868503937004,2.9608543177724647,2.4278565896687203,2.3471468503937003,1.6919468503937005,-0.38875784611927566,-0.45840678240979565,-1.5,-1.4999999999999998,[-5.68512    -0.91578685  1.43136   ],[-5.00724    -0.91578685  0.77616   ],[-5.68512    -0.91578685  1.43136   ],[-5.00724    -0.91578685  0.77616   ],-12.3912133632,-8.1174993984
66,CL,3,43138,109184,-1.2023822834645668,-1.2284222834645668,0.39509451934349354,-1.21716,-1.3053599999999999,0.22821057102715195,0.2303719744363539,0.25703999999999994,0.15876000000000023,0.09686058419318817,0.4637072991051329,-1.5,-1.4999999999999998,[-1.4742     -1.21716    -0.91578685],[-1.46412    -1.30536    -0.91578685],[-1.4742     -1.21716    -0.91578685],[-1.46412    -1.30536    -0.91578685],-1.4742,-1.3053599999999999
67,DE,3,40117,157378,0.8421777165354333,0.8119377165354331,0.2549085640940919,-0.2898,-0.42336,2.059415723861787,2.1047956100261214,0.6259868503937003,0.49242685039370043,0.6584231488084621,0.6781898364901697,-1.5,-1.5000000000000002,[-0.91578685 -0.2898      3.73212   ],[-0.91578685 -0.42336     3.77496   ],[-0.91578685 -0.2898      3.73212   ],[-0.91578685 -0.42336     3.77496   ],-0.2898,-0.42335999999999996
68,BMY,3,106210,178408,0.5238177165354333,0.22897771653543328,0.5953208376305995,-0.9157868503937002,-0.83916,2.065545201674756,1.565070883521965,0.04181314960629978,0.07662685039370043,0.7068894659062946,0.70583571582769,-1.4999999999999991,-1.5000000000000004,[-0.9576     -0.91578685  3.44484   ],[-0.91578685 -0.83916     2.44188   ],[-0.9576     -0.91578685  3.44484   ],[-0.91578685 -0.83916     2.44188   ],-0.9576,-0.83916
69,WAG,3,58652,118111,1.331897716535433,1.2537777165354334,0.49658372209193047,-0.9157868503937002,-0.9157868503937004,3.262081825859937,3.173206769978471,0.1174131496062999,0.1476531496062995,0.7064197903174413,0.7059587078204084,-1.4999999999999998,-1.5000000000000002,[-1.0332     -0.91578685  5.94468   ],[-1.06344    -0.91578685  5.74056   ],[-1.0332     -0.91578685  5.94468   ],[-1.06344    -0.91578685  5.74056   ],-1.230563376000001,-1.4276211263999996
70,BA,3,65986,169810,-0.6975422834645668,-0.6815822834645667,0.38858724456745775,-0.9157868503937002,-0.9157868503937004,1.687080016803306,1.6257081642119016,1.7302131496063002,1.6294131496062993,0.1918786365186955,0.21310474700046766,-1.5,-1.4999999999999998,[-2.646      -0.91578685  1.46916   ],[-2.5452     -0.91578685  1.41624   ],[-2.646      -0.91578685  1.46916   ],[-2.5452     -0.91578685  1.41624   ],-5.064237360000001,-4.733574048
71,BDK,3,17273,73262,-0.6244622834645667,-0.7605422834645669,0.2357702492424449,-0.9157868503937002,-0.9157868503937004,0.8125385209626824,1.8201488368209087,0.5256531496062998,1.9922931496062994,0.49171524236367226,0.12731787524310156,-1.5,-1.5,[-1.44144    -0.91578685  0.48384   ],[-2.90808    -0.91578685  1.54224   ],[-1.44144    -0.91578685  0.48384   ],[-2.90808    -0.91578685  1.54224   ],-1.6550263296,-5.850797299199999
72,LUK,3,6380,42284,-0.6698222834645667,-0.8865422834645668,0.15088449531737774,-0.9157868503937002,-0.9157868503937004,0.5840968256139714,0.5991102602588578,0.31397314960629974,0.6894531496062996,0.5569806637813196,0.07310368568929919,-1.5000000000000002,-1.5000000000000002,[-1.22976    -0.91578685  0.13608   ],[-1.60524    -0.91578685 -0.1386    ],[-1.22976    -0.91578685  0.13608   ],[-1.60524    -0.91578685 -0.1386    ],-1.2610257407999999,-1.6052399999999998
73,ABT,3,62921,148333,-2.2112222834645667,-2.0155022834645666,0.42418747008420243,-2.2780799999999997,-2.07144,1.0315079772002502,0.8759708867691445,1.1617200000000003,0.9878399999999998,0.09695097311246297,0.09552654208031028,-1.5000000000000007,-1.5,[-3.4398     -2.27808    -0.91578685],[-3.05928    -2.07144    -0.91578685],[-3.4398     -2.27808    -0.91578685],[-3.05928    -2.07144    -0.91578685],-3.4398,-3.0592799999999993
74,DOW,3,45168,180777,-0.8411822834645668,-0.8403422834645667,0.24985479347483364,-0.9157868503937002,-0.9157868503937004,0.1669848349501888,0.6575042592558334,0.0821331496062998,0.6894531496062996,0.5809822338553104,0.17060503309177455,-1.4999999999999991,-1.5,[-0.99792    -0.91578685 -0.60984   ],[-1.60524    -0.91578685  0.        ],[-0.99792    -0.91578685 -0.60984   ],[-1.60524    -0.91578685  0.        ],-0.9991884672,-1.6052399999999998
75,LMT,3,26078,93758,-1.9264622834645666,-2.0591822834645668,0.27814159858358756,-0.9157868503937002,-0.9157868503937004,2.2736292769724997,2.014961344687202,1.1274668503937002,0.5453468503937005,-0.5789444205487347,-0.6684578711730177,-1.4999999999999993,-1.4999999999999993,[-5.07528    -0.91578685  0.21168   ],[-4.89132    -0.91578685 -0.37044   ],[-5.07528    -0.91578685  0.21168   ],[-4.89132    -0.91578685 -0.37044   ],-5.9379352704000015,-4.89132
76,MWV,3,12522,56356,-1.7425022834645667,-1.7315822834645669,0.22219461991624673,-0.9157868503937002,-0.9157868503937004,1.3131926078221638,1.509595732873421,0.20010685039370024,0.4848668503937005,-0.6948122545513814,-0.6527899118524753,-1.5000000000000002,-1.5,[-3.59604    -0.91578685 -0.71568   ],[-3.84804    -0.91578685 -0.43092   ],[-3.59604    -0.91578685 -0.71568   ],[-3.84804    -0.91578685 -0.43092   ],-3.59604,-3.84804
77,NEM,3,50947,149860,-1.6988222834645665,-1.6895822834645664,0.3399639663686107,-0.9157868503937002,-0.9157868503937004,2.8475036057435013,2.8088948060973493,2.2463468503937003,2.2135868503937006,-0.39169057990022293,-0.3923145293964495,-1.5000000000000002,-1.4999999999999998,[-5.51124    -0.91578685  1.33056   ],[-5.45076    -0.91578685  1.2978    ],[-5.51124    -0.91578685  1.33056   ],[-5.45076    -0.91578685  1.2978    ],-11.513715494400001,-11.226956328
78,CAH,3,26393,79220,-0.3413822834645666,-0.4640222834645667,0.33316081797525876,-0.9157868503937002,-0.9157868503937004,2.468776284083781,2.0913712588553794,2.1208131496063,1.8536931496062992,0.336406292908354,0.31394075633390744,-1.5,-1.5000000000000002,[-3.0366     -0.91578685  2.92824   ],[-2.76948    -0.91578685  2.2932    ],[-3.0366     -0.91578685  2.92824   ],[-2.76948    -0.91578685  2.2932    ],-9.000253584,-6.8272515359999995
79,IP,3,28049,90184,-0.7067822834645668,-0.4421822834645668,0.3110196930719418,-0.9157868503937002,-0.9157868503937004,2.1593406115985077,1.5700508187023967,2.3249331496063,1.1682531496062993,0.14427959772018537,0.4250260585663784,-1.5,-1.4999999999999998,[-3.24072    -0.91578685  2.03616   ],[-2.08404    -0.91578685  1.67328   ],[-3.24072    -0.91578685  2.03616   ],[-2.08404    -0.91578685  1.67328   ],-7.803184435200001,-3.8979424511999996
80,EXC,3,46701,162527,-3.2973422834645674,-3.3275822834645674,0.2873430260818203,-0.9157868503937002,-0.9157868503937004,5.217416903065605,5.1777062913118925,2.4756668503937003,2.3698268503937006,-0.5895861753470116,-0.5976387956480727,-1.5000000000000002,-1.4999999999999998,[-10.53612     -0.91578685   1.55988   ],[-10.521       -0.91578685   1.45404   ],[-10.53612     -0.91578685   1.55988   ],[-10.521       -0.91578685   1.45404   ],-25.411322865600006,-24.36491484
81,CNP,3,25222,86059,-3.665262283464567,-3.0495422834645667,0.2930780046247342,-0.9157868503937002,-0.9157868503937004,4.338518288371056,4.511730905282331,0.6259868503937003,2.0069468503937005,-0.6960821266950565,-0.6036223000039551,-1.5000000000000007,-1.4999999999999998,[-9.7902     -0.91578685 -0.2898    ],[-9.324      -0.91578685  1.09116   ],[-9.7902     -0.91578685 -0.2898    ],[-9.324      -0.91578685  1.09116   ],-9.7902,-18.40681584
82,PFE,3,232109,365794,-2.244822283464567,-1.6366622834645665,0.6345347381312979,-0.9157868503937002,-0.9157868503937004,2.7798706036035083,1.7457928939603784,1.2106268503937003,0.9636668503937005,-0.6078600243376218,-0.5489774215034103,-1.5000000000000002,-1.4999999999999998,[-6.11352    -0.91578685  0.29484   ],[-4.04208    -0.91578685  0.04788   ],[-6.11352    -0.91578685  0.29484   ],[-4.04208    -0.91578685  0.04788   ],-7.6211902368,-4.1877347903999995
83,CBE,3,24780,90040,-0.6286622834645668,-0.9377822834645667,0.2752110173256331,-0.9157868503937002,-0.9157868503937004,0.8546942143638983,0.17865820198912633,0.5861331496062997,0.18498685039370055,0.4659953490908033,-0.18280582677167556,-1.5,-1.5,[-1.50192    -0.91578685  0.53172   ],[-1.16676    -0.91578685 -0.7308    ],[-1.50192    -0.91578685  0.53172   ],[-1.16676    -0.91578685 -0.7308    ],-1.50192,-1.1667599999999998
84,EMR,3,34733,146326,-3.7467422834645667,-2.8781822834645676,0.2373672484725886,-0.9157868503937002,-0.9157868503937004,4.095520517054789,3.6609599423469112,0.12954685039370029,1.2055868503937004,-0.7065762003097026,-0.6500304160293312,-1.5,-1.5000000000000009,[-9.5382     -0.91578685 -0.78624   ],[-8.00856    -0.91578685  0.2898    ],[-9.5382     -0.91578685 -0.78624   ],[-8.00856    -0.91578685  0.2898    ],-9.5382,-10.039640688000002
85,JNJ,3,123273,239716,-1.2065822834645668,-1.1587022834645668,0.5142460244622804,-0.9157868503937002,-0.9157868503937004,0.9273856944914756,0.9619426769886047,0.6713468503937002,0.7948268503937005,-0.43951650488452015,-0.36268543273249504,-1.5000000000000002,-1.5000000000000002,[-2.45952    -0.91578685 -0.24444   ],[-2.43936    -0.91578685 -0.12096   ],[-2.45952    -0.91578685 -0.24444   ],[-2.43936    -0.91578685 -0.12096   ],-2.45952,-2.4393599999999998
86,GLW,3,128705,226962,-2.146542283464567,-2.0869022834645667,0.5670773080956284,-0.9157868503937002,-0.9157868503937004,3.730432112559714,3.4515669978124977,2.5966268503937,2.3471468503937003,-0.4589726749436935,-0.4698878426283903,-1.4999999999999998,-1.5,[-7.20468    -0.91578685  1.68084   ],[-6.77628    -0.91578685  1.43136   ],[-7.20468    -0.91578685  1.68084   ],[-6.77628    -0.91578685  1.43136   ],-17.6337543312,-15.044216140799998
87,PPG,3,11908,66828,-1.2343022834645667,-1.2284222834645668,0.17818878314478961,-0.9157868503937002,-0.9157868503937004,1.133685935588936,1.1661833331880989,0.8830268503937002,0.9334268503937004,-0.39925589814838236,-0.3828594375568686,-1.4999999999999998,-1.5000000000000002,[-2.75436    -0.91578685 -0.03276   ],[-2.78712    -0.91578685  0.01764   ],[-2.75436    -0.91578685 -0.03276   ],[-2.78712    -0.91578685  0.01764   ],-2.75436,-2.8186447968
88,PPL,3,31142,105603,-1.2595022834645666,-2.6539022834645674,0.29489692527674405,-0.9157868503937002,-0.9157868503937004,3.438571595861506,4.823713977812073,3.6852668503937,3.1056668503937006,-0.1489394109664815,-0.4937074878223117,-1.5,-1.5000000000000004,[-5.6322     -0.91578685  2.76948   ],[-9.2358     -0.91578685  2.18988   ],[-5.6322     -0.91578685  2.76948   ],[-9.2358     -0.91578685  2.18988   ],-18.460985255999997,-27.271213704
89,MMM,3,39662,134091,-1.6559822834645666,-1.0738622834645666,0.2957842062479958,-1.01556,-0.9157868503937004,0.9770935232461034,1.8110291501989335,0.0997731496062998,1.9767068503937004,-0.7015810894804266,-0.13026230338704556,-1.4999999999999996,-1.5,[-3.0366     -1.01556    -0.91578685],[-3.36672    -0.91578685  1.06092   ],[-3.0366     -1.01556    -0.91578685],[-3.36672    -0.91578685  1.06092   ],-3.0366,-5.8776205824000005
90,MRK,3,107655,244075,-2.123862283464567,-2.1490622834645663,0.4410734405408174,-0.9157868503937002,-0.9157868503937004,1.886548294106112,1.9038227351589392,0.24798685039370028,0.2227868503937005,-0.6979541507682507,-0.6998514216151729,-1.5000000000000007,-1.4999999999999991,[-4.788      -0.91578685 -0.6678    ],[-4.8384     -0.91578685 -0.693     ],[-4.788      -0.91578685 -0.6678    ],[-4.8384     -0.91578685 -0.693     ],-4.788,-4.838399999999999
91,MOT,3,93994,192190,-0.7160222834645666,-0.5295422834645667,0.4890681096831261,-0.9157868503937002,-0.9157868503937004,1.8869435644714423,2.0766384112649794,2.0048931496063,1.9418931496062992,0.15761358276587992,0.2725583011776056,-1.4999999999999998,-1.5000000000000004,[-2.92068    -0.91578685  1.6884    ],[-2.85768    -0.91578685  2.18484   ],[-2.92068    -0.91578685  1.6884    ],[-2.85768    -0.91578685  2.18484   ],-6.163556111999999,-6.9164135712000006
92,SLE,3,23000,62598,-1.6307822834645667,-1.4384222834645668,0.36742387935716797,-0.9157868503937002,-0.9157868503937004,1.2601635053659102,1.4939325284465113,0.34122685039370027,0.9888668503937005,-0.6684206317116529,-0.48194231517033687,-1.4999999999999996,-1.5000000000000004,[-3.402      -0.91578685 -0.57456   ],[-3.47256    -0.91578685  0.07308   ],[-3.402      -0.91578685 -0.57456   ],[-3.47256    -0.91578685  0.07308   ],-3.402,-3.6532546848000003
93,FE,3,31297,111011,-0.156582283464567,-0.10282228346456652,0.2819270162416337,-0.9157868503937002,-0.9157868503937004,7.89773620714335,8.579805166082803,8.511533149606299,9.265013149606299,0.14330576735244666,0.1412791879835852,-1.4999999999999998,-1.5,[-9.42732    -0.91578685  9.87336   ],[-10.1808      -0.91578685  10.78812   ],[-9.42732    -0.91578685  9.87336   ],[-10.1808      -0.91578685  10.78812   ],-92.63328419519999,-109.22437209600001
94,HNZ,3,22766,75336,-0.6311822834645667,-1.3519022834645666,0.30219284273123076,-0.9157868503937002,-0.9157868503937004,5.053289045498828,4.091801198235478,5.7571731496063,4.3429868503937,0.0843023377750344,-0.15866336066502232,-1.5,-1.4999999999999998,[-6.67296    -0.91578685  5.6952    ],[-6.56712    -0.91578685  3.4272    ],[-6.67296    -0.91578685  5.6952    ],[-6.56712    -0.91578685  3.4272    ],-38.981601792,-25.646753664
95,PGN,3,21064,104662,-2.8454222834645666,-2.7303422834645663,0.20125738090233322,-0.9157868503937002,-0.9157868503937004,2.84084666215572,3.032686331331267,0.15726685039370025,0.6436268503937004,-0.7054818588446503,-0.6832947393561649,-1.4999999999999998,-1.4999999999999998,[-6.86196    -0.91578685 -0.75852   ],[-7.00308    -0.91578685 -0.27216   ],[-6.86196    -0.91578685 -0.75852   ],[-7.00308    -0.91578685 -0.27216   ],-6.86196,-7.003079999999999
96,CMS,3,22006,69974,-2.5463822834645673,-2.575782283464567,0.3144882384885815,-0.9157868503937002,-0.9157868503937004,4.603432655614263,4.407048224527169,3.0124268503937,2.7125468503937005,-0.48687744787013576,-0.5115611423091062,-1.5,-1.5000000000000004,[-8.82       -0.91578685  2.09664   ],[-8.60832    -0.91578685  1.79676   ],[-8.82       -0.91578685  2.09664   ],[-8.60832    -0.91578685  1.79676   ],-25.215724799999997,-22.278645043200004
97,CINF,3,11725,61569,-2.648022283464567,-2.5623422834645666,0.19043674576491415,-1.8118800000000002,-1.6707599999999998,1.8525961611190676,1.8210076725504467,0.8960931496062999,0.7549731496062994,-0.5850644606051706,-0.6170461432827442,-1.5000000000000002,-1.5000000000000004,[-5.2164     -1.81188    -0.91578685],[-5.10048    -1.67076    -0.91578685],[-5.2164     -1.81188    -0.91578685],[-5.10048    -1.67076    -0.91578685],-5.2164,-5.10048
98,POM,3,16863,67158,-0.6622622834645666,-0.9470222834645666,0.2510944340212633,-0.9157868503937002,-0.9157868503937004,3.7727035906122155,3.6008176607736693,4.2350931496063,4.3631468503937,0.10049609649199341,-0.01301115569513296,-1.5,-1.4999999999999993,[-5.15088    -0.91578685  4.07988   ],[-5.37264    -0.91578685  3.44736   ],[-5.15088    -0.91578685  4.07988   ],[-5.37264    -0.91578685  3.44736   ],-22.0859722944,-20.446704230399998
99,WEC,3,12364,55662,-2.0029022834645667,-1.6366622834645668,0.2221264058064748,-0.9157868503937002,-0.9157868503937004,2.1301245561728144,1.4668993573529694,0.8023868503937002,0.6033068503937005,-0.6326028551235328,-0.6184614193799688,-1.5000000000000004,-1.5,[-4.97952    -0.91578685 -0.1134    ],[-3.68172    -0.91578685 -0.31248   ],[-4.97952    -0.91578685 -0.1134    ],[-3.68172    -0.91578685 -0.31248   ],-4.97952,-3.68172
100,TXT,3,17509,84156,-0.6681422834645668,-0.4178222834645668,0.2080540900232901,-0.9157868503937002,-0.9157868503937004,1.8641721514293574,1.7497522182750505,1.9015731496063002,1.3522131496062992,0.19692200562076062,0.4038374938176402,-1.4999999999999996,-1.5000000000000007,[-2.81736    -0.91578685  1.72872   ],[-2.268      -0.91578685  1.93032   ],[-2.81736    -0.91578685  1.72872   ],[-2.268      -0.91578685  1.93032   ],-5.959066579200001,-4.715645759999999
101,CTAS,3,15111,78727,-0.9923822834645667,-0.7445822834645668,0.19194177347034688,-0.9157868503937002,-0.6602399999999999,0.843287775189263,0.12106428155610599,0.9157868503937002,0.0025199999999999667,-0.1354949524497437,-0.706877006479502,-1.5,-1.5,[-2.06136    -0.91578685  0.        ],[-0.91578685 -0.66024    -0.65772   ],[-2.06136    -0.91578685  0.        ],[-0.91578685 -0.66024    -0.65772   ],-2.06136,-0.8837069471999999
