,Ticker,Date,N,MillisFromMidn,Size,Price,Returns
27,ADP,20070620,4500,50452000,100,48.720001220703125,-0.00021
28,ADP,20070620,4686,51052000,100,48.7400016784668,0.00041
29,ADP,20070620,4858,51652000,100,48.68000030517578,-0.00123
30,ADP,20070620,5084,52252000,100,48.599998474121094,-0.00164
31,ADP,20070620,5352,52852000,100,48.599998474121094,0.0
32,ADP,20070620,5518,53452000,100,48.630001068115234,0.00062
33,ADP,20070620,5584,54052000,100,48.630001068115234,0.0
34,ADP,20070620,5786,54652000,100,48.58000183105469,-0.00103
35,ADP,20070620,5986,55252000,100,48.58000183105469,0.0
36,ADP,20070620,6217,55852000,1000,48.560001373291016,-0.00041
37,ADP,20070620,6618,56452000,100,48.47999954223633,-0.00165
38,ADP,20070620,6968,57052000,1300,48.43000030517578,-0.00103
39,ADP,20070621,0,34283000,300,48.540000915527344,0.00227
40,ADP,20070621,166,34883000,700,48.470001220703125,-0.00144
41,ADP,20070621,348,35483000,100,48.43000030517578,-0.00083
42,ADP,20070621,518,36083000,100,48.33000183105469,-0.00206
43,ADP,20070621,754,36683000,100,48.349998474121094,0.00041
44,ADP,20070621,916,37283000,100,48.58000183105469,0.00476
45,ADP,20070621,1103,37883000,200,48.650001525878906,0.00144
46,ADP,20070621,1388,38483000,100,48.619998931884766,-0.00062
47,ADP,20070621,1595,39083000,100,48.630001068115234,0.00021
48,ADP,20070621,1781,39683000,200,48.720001220703125,0.00185
49,ADP,20070621,1973,40283000,200,48.560001373291016,-0.00328
50,ADP,20070621,2125,40883000,100,48.58000183105469,0.00041
51,ADP,20070621,2294,41483000,100,48.525001525878906,-0.00113
52,ADP,20070621,2461,42083000,200,48.5099983215332,-0.00031
53,ADP,20070621,2566,42683000,100,48.619998931884766,0.00227
54,ADP,20070621,2677,43283000,100,48.650001525878906,0.00062
55,ADP,20070621,2920,43883000,100,48.6349983215332,-0.00031
56,ADP,20070621,3075,44483000,100,48.59000015258789,-0.00093
57,ADP,20070621,3206,45083000,100,48.68000030517578,0.00185
58,ADP,20070621,3315,45683000,400,48.6619987487793,-0.00037
59,ADP,20070621,3493,46283000,100,48.755001068115234,0.00191
60,ADP,20070621,3660,46883000,200,48.75,-0.0001
61,ADP,20070621,3848,47483000,400,48.849998474121094,0.00205
62,ADP,20070621,3947,48083000,600,48.880001068115234,0.00061
63,ADP,20070621,4085,48683000,200,48.90999984741211,0.00061
64,ADP,20070621,4214,49283000,200,48.900001525878906,-0.0002
65,ADP,20070621,4359,49883000,200,48.849998474121094,-0.00102
66,ADP,20070621,4561,50483000,300,48.900001525878906,0.00102
67,ADP,20070621,4713,51083000,100,48.79999923706055,-0.00205
68,ADP,20070621,4800,51683000,100,48.849998474121094,0.00102
69,ADP,20070621,4910,52283000,100,48.79999923706055,-0.00102
70,ADP,20070621,5128,52883000,100,48.75,-0.00102
71,ADP,20070621,5293,53483000,300,48.77000045776367,0.00041
72,ADP,20070621,5415,54083000,100,48.810001373291016,0.00082
73,ADP,20070621,5584,54683000,300,48.72999954223633,-0.00164
74,ADP,20070621,5730,55283000,600,48.779998779296875,0.00103
75,ADP,20070621,5915,55883000,100,48.79999923706055,0.00041
76,ADP,20070621,6114,56483000,100,48.810001373291016,0.0002
77,ADP,20070621,6380,57083000,400,48.7599983215332,-0.00102
78,ADP,20070622,0,34206000,32800,48.54999923706055,-0.00431
79,ADP,20070622,129,34806000,200,48.77000045776367,0.00453
80,ADP,20070622,262,35406000,200,48.630001068115234,-0.00287
81,ADP,20070622,384,36006000,200,48.61000061035156,-0.00041
82,ADP,20070622,584,36606000,100,48.650001525878906,0.00082
83,ADP,20070622,685,37206000,100,48.62200164794922,-0.00058
84,ADP,20070622,864,37806000,100,48.529998779296875,-0.00189
85,ADP,20070622,1038,38406000,100,48.63999938964844,0.00227
86,ADP,20070622,1151,39006000,200,48.63999938964844,0.0
87,ADP,20070622,1256,39606000,300,48.599998474121094,-0.00082
88,ADP,20070622,1423,40206000,100,48.66999816894531,0.00144
89,ADP,20070622,1527,40806000,100,48.709999084472656,0.00082
90,ADP,20070622,1647,41406000,100,48.72999954223633,0.00041
91,ADP,20070622,1727,42006000,300,48.7400016784668,0.00021
92,ADP,20070622,1837,42606000,100,48.56999969482422,-0.00349
93,ADP,20070622,1927,43206000,600,48.66999816894531,0.00206
94,ADP,20070622,2010,43806000,100,48.720001220703125,0.00103
95,ADP,20070622,2254,44406000,400,48.630001068115234,-0.00185
96,ADP,20070622,2667,45006000,300,48.54999923706055,-0.00165
97,ADP,20070622,2993,45606000,100,48.59000015258789,0.00082
98,ADP,20070622,3133,46206000,600,48.56999969482422,-0.00041
99,ADP,20070622,3278,46806000,100,48.470001220703125,-0.00206
100,ADP,20070622,3557,47406000,100,48.47999954223633,0.00021
101,ADP,20070622,3676,48006000,400,48.459999084472656,-0.00041
102,ADP,20070622,3850,48606000,100,48.58000183105469,0.00248
103,ADP,20070622,3944,49206000,100,48.56999969482422,-0.00021
104,ADP,20070622,4028,49806000,1600,48.59000015258789,0.00041
105,ADP,20070622,4182,50406000,200,48.56999969482422,-0.00041
