,Ticker,Date,N,MillisFromMidn,Size,Price,Returns
0,JNS,20070620,0,34247000,22800,29.299999237060547,
1,JNS,20070621,0,34265000,5900,28.700000762939453,-0.02048
2,JNS,20070622,0,34265000,15500,29.079999923706055,0.01324
0,ISRG,20070620,0,34200000,5641,142.07000732421875,
1,ISRG,20070621,0,34202000,3040,138.57000732421875,-0.02464
2,ISRG,20070622,0,34201000,1439,138.5,-0.00051
0,DNB,20070620,0,34215000,500,101.22000122070312,
1,DNB,20070621,0,34356000,2600,101.44999694824219,0.00227
2,DNB,20070622,0,34223000,1300,101.58999633789062,0.00138
0,COH,20070620,0,34213000,47100,49.63999938964844,
1,COH,20070621,0,34432000,100,48.02000045776367,-0.03263
2,COH,20070622,0,34278000,29800,47.9900016784668,-0.00062
0,MON,20070620,0,34246000,100,67.5,
1,MON,20070621,0,34207000,34000,66.0,-0.02222
2,MON,20070622,0,34275000,63900,66.80999755859375,0.01227
0,AET,20070620,0,34234000,33000,50.65999984741211,
1,AET,20070621,0,34211000,19800,49.47999954223633,-0.02329
2,AET,20070622,0,34233000,10600,49.290000915527344,-0.00384
0,FLR,20070620,0,34296000,11700,108.20999908447266,
1,FLR,20070621,0,34295000,4000,106.4000015258789,-0.01673
2,FLR,20070622,0,34217000,12500,106.83999633789062,0.00414
0,BTU,20070620,0,34231000,100,51.58000183105469,
1,BTU,20070621,0,34350000,100,49.599998474121094,-0.03839
2,BTU,20070622,0,34246000,200,49.77000045776367,0.00343
0,FIS,20070620,0,34211000,6800,55.09000015258789,
1,FIS,20070621,0,34232000,5700,54.91999816894531,-0.00309
2,FIS,20070622,0,34253000,2900,54.72999954223633,-0.00346
0,KFT,20070620,0,34233000,158700,34.650001525878906,
1,KFT,20070621,0,34239000,106600,34.369998931884766,-0.00808
2,KFT,20070622,0,34202000,100,36.70000076293945,0.06779
0,COL,20070620,0,34309000,18600,72.0,
1,COL,20070621,0,34283000,7600,71.33000183105469,-0.00931
2,COL,20070622,0,34302000,5400,71.02999877929688,-0.00421
0,ZMH,20070620,0,34428000,8900,87.38999938964844,
1,ZMH,20070621,0,34295000,17000,85.66000366210938,-0.0198
2,ZMH,20070622,0,34464000,8000,85.76000213623047,0.00117
0,WLP,20070620,0,34230000,100,81.33999633789062,
1,WLP,20070621,0,34364000,100,80.30999755859375,-0.01266
2,WLP,20070622,0,34250000,100,80.11000061035156,-0.00249
0,PFG,20070620,0,34669000,11900,59.79999923706055,
1,PFG,20070621,0,34400000,100,58.0,-0.0301
2,PFG,20070622,0,34525000,8100,58.47999954223633,0.00828
0,PRU,20070620,0,34240000,16300,103.0,
1,PRU,20070621,0,34405000,500,99.4800033569336,-0.03417
2,PRU,20070622,0,34381000,14200,99.33999633789062,-0.00141
0,GME,20070620,0,34284000,10600,40.22999954223633,
1,GME,20070621,0,34504000,17500,39.439998626708984,-0.01964
2,GME,20070622,0,34315000,10300,40.029998779296875,0.01496
0,CG,20070620,0,34425000,100,77.66000366210938,
1,CG,20070621,0,34389000,2000,76.6500015258789,-0.01301
2,CG,20070622,0,34405000,6500,76.80000305175781,0.00196
0,CIT,20070620,0,34424000,17300,57.470001220703125,
1,CIT,20070621,0,34375000,100,56.56999969482422,-0.01566
2,CIT,20070622,0,34235000,16900,57.25,0.01202
0,CMCSA,20070620,0,34235000,16900,57.25,
1,CMCSA,20070621,0,34235000,16900,57.25,0.0
2,CMCSA,20070622,0,34235000,16900,57.25,0.0
0,CME,20070620,0,34246000,2300,547.0,
1,CME,20070621,0,34231000,900,545.6500244140625,-0.00247
2,CME,20070622,0,34245000,3500,547.2999877929688,0.00302
0,SHLD,20070620,0,34201000,10450,173.5500030517578,
1,SHLD,20070621,0,34201000,7271,172.1300048828125,-0.00818
2,SHLD,20070622,0,34201000,4721,171.63999938964844,-0.00285
0,MHS,20070620,0,34274000,26700,79.44000244140625,
1,MHS,20070621,0,34313000,100,78.5,-0.01183
2,MHS,20070622,0,34218000,9300,78.75,0.00318
0,DTV,20070620,0,34240000,100,24.540000915527344,
1,DTV,20070621,0,34204000,15400,23.6299991607666,-0.03708
2,DTV,20070622,0,34243000,15000,24.020000457763672,0.0165
0,AIZ,20070620,0,34210000,2800,59.099998474121094,
1,AIZ,20070621,0,34205000,1700,58.189998626708984,-0.0154
2,AIZ,20070622,0,34204000,1900,58.47999954223633,0.00498
0,HSP,20070620,0,34260000,8000,39.09000015258789,
1,HSP,20070621,0,34235000,2900,38.79999923706055,-0.00742
2,HSP,20070622,0,34255000,3400,38.900001525878906,0.00258
0,GNW,20070620,0,34332000,19000,36.04999923706055,
1,GNW,20070621,0,34413000,12400,35.40999984741211,-0.01775
2,GNW,20070622,0,34255000,14700,35.439998626708984,0.00085
0,CBG,20070620,0,34371000,100,38.650001525878906,
1,CBG,20070621,0,34203000,58500,38.900001525878906,0.00647
2,CBG,20070622,0,34205000,15600,38.29999923706055,-0.01542
0,CRM,20070620,0,34263000,6700,45.459999084472656,
1,CRM,20070621,0,34237000,200,44.75,-0.01562
2,CRM,20070622,0,34328000,500,42.41999816894531,-0.05207
0,GOOG,20070620,0,34200000,20547,516.9600219726562,
1,GOOG,20070621,0,34200000,100,510.9800109863281,-0.01157
2,GOOG,20070622,0,34200000,27635,516.4199829101562,0.01065
0,DYN,20070620,0,34217000,19500,9.449999809265137,
1,DYN,20070621,0,34205000,84000,9.300000190734863,-0.01587
2,DYN,20070622,0,34288000,53200,9.420000076293945,0.0129
0,NWS,20070620,0,34314000,33600,23.899999618530273,
1,NWS,20070621,0,34271000,13600,23.729999542236328,-0.00711
2,NWS,20070622,0,34256000,9400,23.700000762939453,-0.00126
0,NE,20070620,0,34238000,10800,97.66999816894531,
1,NE,20070621,0,34223000,36100,96.1500015258789,-0.01556
2,NE,20070622,0,34245000,31800,98.0,0.01924
0,NDAQ,20070620,0,34200000,10831,30.739999771118164,
1,NDAQ,20070621,0,34200000,23338,30.329999923706055,-0.01334
2,NDAQ,20070622,0,34201000,14197,30.260000228881836,-0.00231
0,NOVL,20070620,0,34201000,29509,7.96999979019165,
1,NOVL,20070621,0,34200000,17401,7.880000114440918,-0.01129
2,NOVL,20070622,0,34201000,15091,7.949999809265137,0.00888
0,EXPE,20070620,0,34200000,1594,16.799999237060547,
1,EXPE,20070621,0,34200000,853,15.119999885559082,-0.1
2,EXPE,20070622,0,34201000,100,16.920000076293945,0.11905
0,CF,20070620,0,34260000,11900,57.66999816894531,
1,CF,20070621,0,34360000,100,56.900001525878906,-0.01335
2,CF,20070622,0,34283000,100,60.38999938964844,0.06134
0,AMP,20070620,0,34454000,11100,67.4000015258789,
1,AMP,20070621,0,34489000,200,65.37999725341797,-0.02997
2,AMP,20070622,0,34486000,10000,66.0999984741211,0.01101
0,ICE,20070620,0,34211000,8600,156.5,
1,ICE,20070621,0,34217000,300,158.25,0.01118
2,ICE,20070622,0,34210000,100,159.60000610351562,0.00853
0,NYX,20070620,0,34207000,100,79.1500015258789,
1,NYX,20070621,0,34303000,46400,77.94000244140625,-0.01529
2,NYX,20070622,0,34235000,800,76.61000061035156,-0.01706
0,HOT,20070620,0,34222000,18800,70.52999877929688,
1,HOT,20070621,0,34212000,14500,69.75,-0.01106
2,HOT,20070622,0,34228000,5800,69.72000122070312,-0.00043
0,EQ,20070620,0,34261000,5100,63.959999084472656,
1,EQ,20070621,0,34434000,8200,63.16999816894531,-0.01235
2,EQ,20070622,0,34218000,6200,63.709999084472656,0.00855
0,MA,20070620,0,34232000,400,166.08999633789062,
1,MA,20070621,0,34237000,100,162.39999389648438,-0.02222
2,MA,20070622,0,34205000,100,165.2100067138672,0.0173
0,WIN,20070620,0,34252000,25700,15.180000305175781,
1,WIN,20070621,0,34254000,13700,14.989999771118164,-0.01252
2,WIN,20070622,0,34267000,14600,15.0600004196167,0.00467
0,WYN,20070620,0,34257000,8300,37.279998779296875,
1,WYN,20070621,0,34253000,9000,36.470001220703125,-0.02173
2,WYN,20070622,0,34236000,4100,36.79999923706055,0.00905
0,WU,20070620,0,34383000,100,22.079999923706055,
1,WU,20070621,0,34212000,35600,21.299999237060547,-0.03533
2,WU,20070622,0,34213000,14000,20.989999771118164,-0.01455
0,SE,20070620,0,34206000,23200,26.690000534057617,
1,SE,20070621,0,34247000,33300,25.850000381469727,-0.03147
2,SE,20070622,0,34390000,32900,26.209999084472656,0.01393
0,DFS,20070620,0,34321000,15400,30.040000915527344,
1,DFS,20070621,0,34263000,4300,30.059999465942383,0.00067
2,DFS,20070622,0,34581000,52300,31.5,0.0479
0,COV,20070620,0,34218000,100,45.81999969482422,
1,COV,20070621,0,34230000,400,43.75,-0.04518
2,COV,20070622,0,34232000,3200,43.54999923706055,-0.00457
0,TEL,20070620,0,34415000,200,36.83000183105469,
1,TEL,20070621,0,34499000,1000,36.0,-0.02254
2,TEL,20070622,0,34300000,3300,37.0,0.02778
0,UNH,20070620,0,34308000,700,52.790000915527344,
1,UNH,20070621,0,34202000,100,51.599998474121094,-0.02254
2,UNH,20070622,0,34213000,47700,51.68000030517578,0.00155
